https://tickets.puppetlabs.com/browse/PUP-9339	https://github.com/puppetlabs/puppet/pull/7270
https://tickets.puppetlabs.com/browse/PUP-6113	https://github.com/puppetlabs/puppet/pull/4848
https://tickets.puppetlabs.com/browse/PUP-5391	https://github.com/puppetlabs/puppet/pull/4368
https://tickets.puppetlabs.com/browse/PUP-10359	https://github.com/puppetlabs/puppet/pull/8024
https://tickets.puppetlabs.com/browse/PUP-5723	https://github.com/puppetlabs/puppet/pull/5130
https://tickets.puppetlabs.com/browse/PUP-4057	https://github.com/puppetlabs/puppet/pull/3662
https://tickets.puppetlabs.com/browse/PUP-3222	https://github.com/puppetlabs/puppet/pull/3063
https://tickets.puppetlabs.com/browse/PUP-10319	https://github.com/puppetlabs/puppet/pull/8009
https://tickets.puppetlabs.com/browse/PUP-6508	https://github.com/puppetlabs/puppet/pull/5121
https://tickets.puppetlabs.com/browse/PUP-2553	https://github.com/puppetlabs/puppet/pull/2643
https://tickets.puppetlabs.com/browse/PUP-10380	https://github.com/puppetlabs/puppet/pull/8053
https://tickets.puppetlabs.com/browse/PUP-7328	https://github.com/puppetlabs/puppet/pull/5752
https://tickets.puppetlabs.com/browse/PUP-3081	https://github.com/puppetlabs/puppet/pull/3121
https://tickets.puppetlabs.com/browse/PUP-4633	https://github.com/puppetlabs/puppet/pull/3977
https://tickets.puppetlabs.com/browse/PUP-292	https://github.com/puppetlabs/puppet/pull/3623
https://tickets.puppetlabs.com/browse/PUP-4081	https://github.com/puppetlabs/puppet/pull/3701
https://tickets.puppetlabs.com/browse/PUP-7992	https://github.com/puppetlabs/puppet/pull/6234
https://tickets.puppetlabs.com/browse/PUP-7814	https://github.com/puppetlabs/puppet/pull/8170
https://tickets.puppetlabs.com/browse/PUP-1537	https://github.com/puppetlabs/puppet/pull/7815
https://tickets.puppetlabs.com/browse/PUP-1299	https://github.com/puppetlabs/puppet/pull/2791
