https://tickets.puppetlabs.com/browse/PUP-5311	https://github.com/puppetlabs/puppet/pull/4357
https://tickets.puppetlabs.com/browse/PUP-5617	https://github.com/puppetlabs/puppet/pull/4508
https://tickets.puppetlabs.com/browse/PUP-436	https://github.com/puppetlabs/puppet/pull/3780
https://tickets.puppetlabs.com/browse/PUP-4547	https://github.com/puppetlabs/puppet/commit/77127d3580ed6b00d940fb05fcfb649689c4bb13
https://tickets.puppetlabs.com/browse/PUP-2807	https://github.com/puppetlabs/puppet/pull/2792
https://tickets.puppetlabs.com/browse/PUP-735	https://github.com/puppetlabs/puppet/pull/5763
https://tickets.puppetlabs.com/browse/PUP-7807	https://github.com/puppetlabs/puppet/pull/6283
https://tickets.puppetlabs.com/browse/PUP-8110	https://github.com/puppetlabs/puppet/pull/8498
https://tickets.puppetlabs.com/browse/PUP-10324	https://github.com/puppetlabs/puppet/pull/8051
https://tickets.puppetlabs.com/browse/PUP-6642	https://github.com/puppetlabs/puppet/pull/5213
https://tickets.puppetlabs.com/browse/PUP-5342	https://github.com/puppetlabs/puppet/pull/4341
https://tickets.puppetlabs.com/browse/PUP-1295	https://github.com/puppetlabs/puppet/pull/3921
https://tickets.puppetlabs.com/browse/PUP-6571	https://github.com/puppetlabs/puppet/pull/7340
https://tickets.puppetlabs.com/browse/PUP-6361	https://github.com/puppetlabs/puppet/pull/5066
https://tickets.puppetlabs.com/browse/PUP-10080	https://github.com/puppetlabs/puppet/pull/7774
https://tickets.puppetlabs.com/browse/PUP-6796	https://github.com/puppetlabs/puppet/pull/5413
https://tickets.puppetlabs.com/browse/PUP-316	https://github.com/puppetlabs/puppet/pull/6884
https://tickets.puppetlabs.com/browse/PUP-8067	https://github.com/puppetlabs/puppet/pull/6352
https://tickets.puppetlabs.com/browse/PUP-10435	https://github.com/puppetlabs/puppet/pull/8786
https://tickets.puppetlabs.com/browse/PUP-5382	https://github.com/puppetlabs/puppet/pull/4343
