https://tickets.puppetlabs.com/browse/PUP-5682	https://github.com/puppetlabs/puppet/pull/4450
https://tickets.puppetlabs.com/browse/PUP-6542	https://github.com/puppetlabs/puppet/pull/7204
https://tickets.puppetlabs.com/browse/PUP-3449	https://github.com/puppetlabs/puppet/pull/3190
https://tickets.puppetlabs.com/browse/PUP-308	https://github.com/puppetlabs/puppet/pull/4000
https://tickets.puppetlabs.com/browse/PUP-2628	https://github.com/puppetlabs/puppet/pull/3753
https://tickets.puppetlabs.com/browse/PUP-10942	https://github.com/puppetlabs/puppet/pull/8523
https://tickets.puppetlabs.com/browse/PUP-1334	https://github.com/puppetlabs/puppet/pull/5704
https://tickets.puppetlabs.com/browse/PUP-5478	https://github.com/puppetlabs/puppet/pull/4418
https://tickets.puppetlabs.com/browse/PUP-5191	https://github.com/puppetlabs/puppet/pull/4219
https://tickets.puppetlabs.com/browse/PUP-6113	https://github.com/puppetlabs/puppet/pull/4848
https://tickets.puppetlabs.com/browse/PUP-8221	https://github.com/puppetlabs/puppet/pull/6406
https://tickets.puppetlabs.com/browse/PUP-7883	https://github.com/puppetlabs/puppet/pull/6154
https://tickets.puppetlabs.com/browse/PUP-7061	https://github.com/puppetlabs/puppet/pull/5469
https://tickets.puppetlabs.com/browse/PUP-2904	https://github.com/puppetlabs/puppet/pull/3360
https://tickets.puppetlabs.com/browse/PUP-9472	https://github.com/puppetlabs/puppet/pull/7441
https://tickets.puppetlabs.com/browse/PUP-2569	https://github.com/puppetlabs/puppet/pull/2704
https://tickets.puppetlabs.com/browse/PUP-8943	https://github.com/puppetlabs/puppet/pull/6882
https://tickets.puppetlabs.com/browse/PUP-7937	https://github.com/puppetlabs/puppet/pull/6375
https://tickets.puppetlabs.com/browse/PUP-7009	https://github.com/puppetlabs/puppet/pull/5781
https://tickets.puppetlabs.com/browse/PUP-7969	https://github.com/puppetlabs/puppet/pull/6427
